Event id,Event name,Taxon,Type,Level-Placed
916,F_785,785,0,1591.3306
1834,L_606,606,1,1591.3464
1949,L_764,764,1,1591.7202
920,F_789,789,0,1591.9651
922,F_793,793,0,1593.6812
1936,L_750,750,1,1594.0493
1882,L_675,675,1,1594.4565
886,F_745,745,0,1595.3190
910,F_775,775,0,1595.3190
902,F_763,763,0,1595.3206
926,F_800,800,0,1595.3206
1932,L_745,745,1,1595.3206
912,F_777,777,0,1596.2899
909,F_774,774,0,1597.3946
911,F_776,776,0,1597.3946
1892,L_693,693,1,1597.6338
1645,L_341,341,1,1598.0736
1891,L_690,690,1,1598.1635
1899,L_703,703,1,1598.1635
1956,L_775,775,1,1598.1635
